DateTime,Ankara_Sicaklik,Erzurum_Sicaklik,Istanbul_Sicaklik,Izmir_Sicaklik
2025-08-14 15:00:00,34.4,30.0,28.9,34.4
2025-08-14 16:00:00,34.4,30.0,28.3,35.0
2025-08-14 17:00:00,33.9,28.3,27.8,33.3
2025-08-14 18:00:00,33.3,26.1,27.2,31.9
2025-08-14 19:00:00,31.9,21.1,26.7,29.4
2025-08-14 20:00:00,30.0,17.8,25.0,28.1
2025-08-14 21:00:00,27.2,17.5,25.0,26.1
2025-08-14 22:00:00,26.1,13.9,25.0,26.1
2025-08-14 23:00:00,25.6,12.5,25.0,26.1
2025-08-15 00:00:00,24.4,10.6,25.0,23.3
2025-08-15 01:00:00,22.8,10.0,25.0,22.8
2025-08-15 02:00:00,22.5,7.8,24.4,22.8
2025-08-15 03:00:00,21.7,8.1,24.4,22.5
2025-08-15 04:00:00,21.1,7.2,25.0,22.2
2025-08-15 05:00:00,20.6,6.1,25.0,21.7
2025-08-15 06:00:00,20.0,8.6,25.0,21.1
2025-08-15 07:00:00,21.7,13.1,25.6,22.5
2025-08-15 08:00:00,23.3,17.5,26.7,25.6
2025-08-15 09:00:00,25.6,20.6,27.5,27.5
2025-08-15 10:00:00,27.2,22.5,27.8,29.4
2025-08-15 11:00:00,28.3,23.9,28.9,30.0
2025-08-15 12:00:00,30.0,25.6,30.0,31.7
2025-08-15 13:00:00,31.1,27.2,30.6,32.5
2025-08-15 14:00:00,32.2,27.5,30.0,32.8
2025-08-15 15:00:00,32.2,27.8,30.0,33.3
2025-08-15 16:00:00,32.2,27.8,30.0,32.8
2025-08-15 17:00:00,32.2,28.1,28.9,32.5
2025-08-15 18:00:00,31.1,25.6,28.3,31.1
2025-08-15 19:00:00,29.4,21.7,26.7,29.4
2025-08-15 20:00:00,27.5,18.1,26.1,28.9
2025-08-15 21:00:00,25.6,17.2,25.0,27.8
2025-08-15 22:00:00,23.3,16.7,25.0,26.7
2025-08-15 23:00:00,22.5,13.6,23.9,26.1
2025-08-16 00:00:00,21.1,13.9,23.9,25.0
2025-08-16 01:00:00,20.0,13.3,23.9,24.4
2025-08-16 02:00:00,18.9,12.5,23.9,22.8
2025-08-16 03:00:00,17.8,11.9,23.9,22.8
2025-08-16 04:00:00,16.7,8.3,23.9,23.9
2025-08-16 05:00:00,17.2,9.4,22.8,23.3
2025-08-16 06:00:00,16.1,11.4,22.8,23.9
2025-08-16 07:00:00,17.5,14.4,24.4,23.9
2025-08-16 08:00:00,18.3,17.5,25.6,26.7
2025-08-16 09:00:00,20.6,19.4,27.5,27.5
2025-08-16 10:00:00,22.2,21.1,28.3,29.4
2025-08-16 11:00:00,23.9,22.8,28.9,30.6
2025-08-16 12:00:00,24.4,23.3,28.9,32.5
2025-08-16 13:00:00,25.6,25.6,30.0,32.8
2025-08-16 14:00:00,27.2,26.7,29.4,34.4
2025-08-16 15:00:00,27.8,27.2,28.9,35.0
2025-08-16 16:00:00,28.3,27.2,28.3,35.0
2025-08-16 17:00:00,27.8,26.7,27.5,33.9
2025-08-16 18:00:00,27.5,25.0,26.7,32.5
2025-08-16 19:00:00,26.7,20.0,25.6,29.4
2025-08-16 20:00:00,25.0,18.3,24.4,26.7
2025-08-16 21:00:00,23.3,15.6,23.9,26.1
2025-08-16 22:00:00,22.2,17.2,23.9,25.0
2025-08-16 23:00:00,20.6,16.7,22.8,23.9
2025-08-17 00:00:00,19.4,16.1,22.8,22.8
2025-08-17 01:00:00,17.8,15.0,22.8,22.8
2025-08-17 02:00:00,17.2,15.0,22.5,22.5
2025-08-17 03:00:00,16.7,14.4,22.2,22.2
2025-08-17 04:00:00,16.1,11.9,22.2,21.7
2025-08-17 05:00:00,15.0,10.6,22.2,21.1
2025-08-17 06:00:00,15.0,13.1,22.2,20.6
2025-08-17 07:00:00,16.9,16.7,23.3,21.9
2025-08-17 08:00:00,19.4,18.3,25.6,24.4
2025-08-17 09:00:00,21.7,20.0,25.0,26.7
2025-08-17 10:00:00,22.8,22.2,26.7,28.3
2025-08-17 11:00:00,25.6,23.3,28.3,30.6
2025-08-17 12:00:00,27.5,26.1,27.8,31.7
2025-08-17 13:00:00,29.4,27.8,28.9,32.5
2025-08-17 14:00:00,30.6,28.9,28.9,32.2
2025-08-17 15:00:00,31.7,28.9,28.9,32.2
2025-08-17 16:00:00,32.2,30.0,27.8,31.7
2025-08-17 17:00:00,32.2,28.9,27.5,29.4
2025-08-17 18:00:00,32.2,27.5,26.7,28.3
2025-08-17 19:00:00,30.6,23.9,25.6,27.2
2025-08-17 20:00:00,27.8,22.2,25.0,25.6
2025-08-17 21:00:00,25.6,20.6,25.0,23.9
2025-08-17 22:00:00,23.3,18.3,23.9,22.5
2025-08-17 23:00:00,21.7,13.1,23.9,22.2
2025-08-18 00:00:00,20.6,11.7,23.9,22.2
2025-08-18 01:00:00,20.0,11.1,23.9,21.7
2025-08-18 02:00:00,19.4,9.4,23.3,21.1
2025-08-18 03:00:00,17.8,8.9,22.8,21.1
2025-08-18 04:00:00,16.7,8.3,22.8,20.0
2025-08-18 05:00:00,15.6,6.1,22.8,20.0
2025-08-18 06:00:00,15.0,10.0,22.8,20.0
2025-08-18 07:00:00,18.3,15.0,23.3,20.6
2025-08-18 08:00:00,21.7,20.0,24.4,22.5
2025-08-18 09:00:00,25.6,23.9,25.6,24.4
2025-08-18 10:00:00,28.9,26.7,26.7,26.7
2025-08-18 11:00:00,31.7,27.5,26.7,28.9
2025-08-18 12:00:00,32.5,28.3,27.2,30.6
2025-08-18 13:00:00,32.8,29.4,27.2,31.1
2025-08-18 14:00:00,33.9,30.0,27.2,30.0
2025-08-18 15:00:00,33.9,31.1,27.2,31.7
2025-08-18 16:00:00,33.3,31.1,27.5,32.2
2025-08-18 17:00:00,33.3,30.0,27.2,31.7
2025-08-18 18:00:00,31.9,28.3,27.8,30.6
2025-08-18 19:00:00,29.4,25.0,26.7,28.3
2025-08-18 20:00:00,26.7,21.7,25.0,27.2
2025-08-18 21:00:00,24.4,18.6,25.0,26.1
2025-08-18 22:00:00,23.3,16.7,23.9,25.6
2025-08-18 23:00:00,22.5,18.3,23.9,23.9
2025-08-19 00:00:00,22.2,19.4,23.3,22.8
2025-08-19 01:00:00,20.0,18.1,23.9,21.7
2025-08-19 02:00:00,20.0,15.6,23.9,21.1
2025-08-19 03:00:00,18.3,13.9,22.8,20.0
2025-08-19 04:00:00,17.8,13.1,22.8,20.0
2025-08-19 05:00:00,17.5,11.1,22.8,20.3
2025-08-19 06:00:00,17.5,11.1,22.8,22.8
2025-08-19 07:00:00,20.0,16.4,23.9,22.5
2025-08-19 08:00:00,22.2,22.5,25.0,26.7
2025-08-19 09:00:00,23.3,24.4,26.1,28.3
2025-08-19 10:00:00,25.6,26.7,26.7,29.4
2025-08-19 11:00:00,26.7,27.5,26.1,30.0
2025-08-19 12:00:00,27.5,28.9,26.7,32.2
2025-08-19 13:00:00,28.9,30.0,28.6,32.5
2025-08-19 14:00:00,29.4,30.6,29.4,32.8
2025-08-19 15:00:00,30.6,31.1,29.4,32.5
2025-08-19 16:00:00,31.1,31.1,28.9,32.4
2025-08-19 17:00:00,30.6,30.6,27.8,32.2
2025-08-19 18:00:00,30.0,28.1,26.7,31.7
2025-08-19 19:00:00,28.3,23.1,25.6,30.0
2025-08-19 20:00:00,26.7,21.1,25.0,28.9
2025-08-19 21:00:00,24.4,20.0,24.4,27.5
2025-08-19 22:00:00,22.8,19.4,23.9,27.2
2025-08-19 23:00:00,22.2,18.3,23.9,27.2
2025-08-20 00:00:00,21.7,15.0,23.9,26.1
2025-08-20 01:00:00,20.0,14.4,23.3,26.1
2025-08-20 02:00:00,19.4,12.8,22.8,25.0
2025-08-20 03:00:00,18.3,11.1,22.8,23.9
2025-08-20 04:00:00,17.5,10.0,22.8,23.9
2025-08-20 05:00:00,17.2,9.4,22.8,23.9
2025-08-20 06:00:00,17.5,11.4,22.8,23.9
2025-08-20 07:00:00,18.9,16.1,23.3,23.9
2025-08-20 08:00:00,21.7,21.1,25.0,25.0
2025-08-20 09:00:00,22.8,24.4,26.1,26.9
2025-08-20 10:00:00,24.4,26.7,27.5,28.9
2025-08-20 11:00:00,25.6,27.8,27.5,29.4
2025-08-20 12:00:00,27.2,29.4,26.9,30.6
2025-08-20 13:00:00,28.3,30.6,27.8,31.7
2025-08-20 14:00:00,28.3,30.6,27.8,31.5
2025-08-20 15:00:00,29.4,31.1,27.8,31.7
2025-08-20 16:00:00,30.0,32.2,26.9,31.1
2025-08-20 17:00:00,30.0,30.6,27.2,30.6
2025-08-20 18:00:00,28.3,28.1,26.7,30.6
2025-08-20 19:00:00,26.1,24.4,25.6,28.9
2025-08-20 20:00:00,23.3,20.0,24.4,27.8
2025-08-20 21:00:00,22.5,22.2,23.9,27.2
2025-08-20 22:00:00,21.1,20.6,22.8,25.6
2025-08-20 23:00:00,20.0,18.9,22.8,26.7
2025-08-21 00:00:00,19.4,18.3,22.5,26.7
2025-08-21 01:00:00,17.8,16.7,22.5,25.6
2025-08-21 02:00:00,17.2,15.0,22.2,23.9
2025-08-21 03:00:00,16.7,13.1,21.7,23.9
2025-08-21 04:00:00,16.1,11.7,21.1,23.3
2025-08-21 05:00:00,16.1,11.9,20.0,22.8
2025-08-21 06:00:00,15.0,13.9,20.0,22.8
2025-08-21 07:00:00,17.5,16.7,21.9,24.4
2025-08-21 08:00:00,18.9,18.3,23.9,26.7
2025-08-21 09:00:00,22.5,21.1,24.4,27.8
2025-08-21 10:00:00,22.8,22.8,26.1,28.9
2025-08-21 11:00:00,25.6,23.9,26.1,30.6
2025-08-21 12:00:00,26.1,25.6,27.2,32.2
2025-08-21 13:00:00,27.8,27.2,27.5,33.9
2025-08-21 14:00:00,28.3,27.2,28.3,34.6
2025-08-21 15:00:00,28.9,27.8,28.3,34.4
2025-08-21 16:00:00,29.4,27.2,29.4,33.9
2025-08-21 17:00:00,29.4,26.7,31.1,32.8
2025-08-21 18:00:00,29.4,23.9,30.0,32.2
2025-08-21 19:00:00,27.5,20.6,27.5,30.6
2025-08-21 20:00:00,26.7,18.3,26.1,30.0
2025-08-21 21:00:00,23.9,17.2,25.6,28.9
2025-08-21 22:00:00,23.1,16.7,24.4,27.8
2025-08-21 23:00:00,21.7,16.1,23.9,27.2
2025-08-22 00:00:00,19.4,15.6,22.8,25.6
2025-08-22 01:00:00,18.9,15.0,22.5,24.4
2025-08-22 02:00:00,17.8,13.3,22.5,22.5
2025-08-22 03:00:00,17.5,12.2,21.7,20.6
2025-08-22 04:00:00,15.6,11.1,21.1,20.0
2025-08-22 05:00:00,15.0,9.4,21.1,18.9
2025-08-22 06:00:00,15.0,11.1,21.1,18.9
2025-08-22 07:00:00,16.9,15.0,22.8,20.6
2025-08-22 08:00:00,20.0,18.3,23.3,23.9
2025-08-22 09:00:00,23.3,20.6,24.4,26.9
2025-08-22 10:00:00,26.7,22.5,25.0,30.0
2025-08-22 11:00:00,28.9,25.0,25.6,32.5
2025-08-22 12:00:00,29.4,25.6,27.2,35.0
2025-08-22 13:00:00,30.6,27.2,27.5,36.7
2025-08-22 14:00:00,31.1,28.3,28.9,37.8
2025-08-22 15:00:00,32.2,28.9,30.6,37.8
2025-08-22 16:00:00,32.2,28.9,30.6,37.8
2025-08-22 17:00:00,32.2,28.9,29.4,36.7
2025-08-22 18:00:00,31.1,26.4,28.9,34.4
2025-08-22 19:00:00,28.3,20.8,27.5,32.5
2025-08-22 20:00:00,27.5,20.0,26.7,30.6
2025-08-22 21:00:00,24.4,18.1,26.1,28.9
2025-08-22 22:00:00,21.1,16.7,26.1,26.7
2025-08-22 23:00:00,20.6,14.4,27.2,26.1
2025-08-23 00:00:00,18.9,11.9,26.1,24.4
2025-08-23 01:00:00,17.8,11.7,26.1,23.1
2025-08-23 02:00:00,16.7,9.4,26.1,22.5
2025-08-23 03:00:00,15.0,9.4,25.0,22.2
2025-08-23 04:00:00,14.4,7.5,25.0,21.1
2025-08-23 05:00:00,13.6,7.2,25.0,20.6
2025-08-23 06:00:00,13.9,9.4,25.0,18.9
2025-08-23 07:00:00,16.7,14.4,25.6,21.9
2025-08-23 08:00:00,19.4,18.9,26.7,25.6
2025-08-23 09:00:00,25.0,22.8,28.3,28.9
2025-08-23 10:00:00,28.3,25.0,28.9,32.2
2025-08-23 11:00:00,30.0,26.7,30.0,33.3
2025-08-23 12:00:00,31.1,28.3,30.0,33.9
2025-08-23 13:00:00,31.7,29.4,30.0,35.0
2025-08-23 14:00:00,32.2,30.0,30.0,35.0
2025-08-23 15:00:00,32.5,30.0,28.9,34.4
2025-08-23 16:00:00,32.5,30.0,28.3,34.4
2025-08-23 17:00:00,32.2,29.4,27.5,32.5
2025-08-23 18:00:00,31.7,26.4,26.7,31.7
2025-08-23 19:00:00,28.3,21.9,24.4,29.3
2025-08-23 20:00:00,26.9,18.9,23.9,28.3
2025-08-23 21:00:00,25.6,18.9,23.9,27.8
2025-08-23 22:00:00,23.9,19.4,23.9,27.8
2025-08-23 23:00:00,23.3,20.6,22.8,27.2
2025-08-24 00:00:00,22.8,17.2,22.8,26.1
2025-08-24 01:00:00,22.2,15.0,22.8,26.1
2025-08-24 02:00:00,21.7,12.5,22.8,25.6
2025-08-24 03:00:00,20.6,12.5,22.8,25.0
2025-08-24 04:00:00,20.0,10.6,22.5,24.4
2025-08-24 05:00:00,18.9,10.6,22.8,25.0
2025-08-24 06:00:00,18.3,11.4,22.8,23.9
2025-08-24 07:00:00,20.0,16.9,23.3,24.4
2025-08-24 08:00:00,22.5,21.1,25.0,26.7
2025-08-24 09:00:00,24.4,23.3,26.1,28.3
2025-08-24 10:00:00,26.1,25.6,26.1,29.4
2025-08-24 11:00:00,27.2,27.5,27.2,31.1
2025-08-24 12:00:00,27.8,28.9,27.8,31.9
2025-08-24 13:00:00,28.9,30.6,27.8,32.8
2025-08-24 14:00:00,29.4,31.1,28.3,32.8
2025-08-24 15:00:00,28.3,32.2,28.9,32.5
2025-08-24 16:00:00,27.8,32.2,28.3,31.9
2025-08-24 17:00:00,26.7,31.7,27.8,31.7
2025-08-24 18:00:00,25.0,28.1,26.7,31.1
2025-08-24 19:00:00,22.5,23.9,26.1,30.6
2025-08-24 20:00:00,21.7,23.3,25.0,28.3
2025-08-24 21:00:00,20.6,21.9,23.9,27.5
2025-08-24 22:00:00,19.4,17.5,22.8,26.9
2025-08-24 23:00:00,18.9,13.9,23.3,26.1
2025-08-25 00:00:00,18.9,14.4,22.2,25.6
2025-08-25 01:00:00,18.9,13.6,22.2,25.0
2025-08-25 02:00:00,18.3,11.1,22.2,25.0
2025-08-25 03:00:00,17.8,13.9,22.2,23.9
2025-08-25 04:00:00,17.2,9.4,22.2,23.9
2025-08-25 05:00:00,17.2,8.9,22.2,22.8
2025-08-25 06:00:00,17.2,10.0,22.2,23.3
2025-08-25 07:00:00,17.5,15.0,23.3,23.9
2025-08-25 08:00:00,18.9,18.6,24.4,25.0
2025-08-25 09:00:00,20.6,21.1,25.0,26.7
2025-08-25 10:00:00,22.5,22.8,26.7,27.8
2025-08-25 11:00:00,23.3,25.6,27.5,29.4
2025-08-25 12:00:00,23.9,26.9,27.8,30.6
2025-08-25 13:00:00,25.0,28.3,28.3,32.2
2025-08-25 14:00:00,26.1,28.3,27.8,33.0
2025-08-25 15:00:00,25.6,28.9,27.8,33.9
2025-08-25 16:00:00,26.7,29.4,27.2,33.5
2025-08-25 17:00:00,25.6,28.9,26.7,32.2
2025-08-25 18:00:00,25.0,26.4,25.6,31.5
2025-08-25 19:00:00,23.9,23.1,23.9,29.4
2025-08-25 20:00:00,22.2,21.1,22.8,28.3
2025-08-25 21:00:00,20.0,19.4,22.5,26.7
2025-08-25 22:00:00,18.9,18.3,22.2,26.7
2025-08-25 23:00:00,17.8,17.5,22.2,25.6
2025-08-26 00:00:00,17.5,16.7,21.7,25.0
2025-08-26 01:00:00,17.2,16.1,21.1,25.0
2025-08-26 02:00:00,16.1,16.7,20.6,25.0
2025-08-26 03:00:00,15.6,15.0,20.0,24.4
2025-08-26 04:00:00,15.6,13.1,20.0,23.9
2025-08-26 05:00:00,13.9,11.7,20.0,23.9
2025-08-26 06:00:00,13.3,12.5,20.0,23.9
2025-08-26 07:00:00,15.6,16.1,21.7,24.4
2025-08-26 08:00:00,17.8,19.4,22.8,26.1
2025-08-26 09:00:00,18.9,21.7,24.4,27.5
2025-08-26 10:00:00,21.1,23.3,25.6,28.3
2025-08-26 11:00:00,23.3,25.6,27.2,30.0
2025-08-26 12:00:00,25.0,26.9,27.8,31.1
2025-08-26 13:00:00,26.1,27.8,27.5,32.2
2025-08-26 14:00:00,26.7,29.4,27.5,32.8
2025-08-26 15:00:00,27.5,30.0,27.2,32.5
2025-08-26 16:00:00,27.5,29.4,27.2,32.2
2025-08-26 17:00:00,27.2,28.9,26.1,31.5
2025-08-26 18:00:00,26.1,25.8,25.0,30.4
2025-08-26 19:00:00,25.0,23.1,23.9,29.4
2025-08-26 20:00:00,23.3,20.6,22.8,27.8
2025-08-26 21:00:00,21.9,19.4,22.8,27.2
2025-08-26 22:00:00,21.1,17.8,22.5,26.7
2025-08-26 23:00:00,19.4,17.2,22.2,25.6
2025-08-27 00:00:00,18.3,16.7,22.2,25.0
2025-08-27 01:00:00,17.8,16.1,22.2,25.0
2025-08-27 02:00:00,16.7,15.6,21.7,25.0
2025-08-27 03:00:00,15.0,16.1,21.1,23.9
2025-08-27 04:00:00,15.0,16.1,21.1,22.8
2025-08-27 05:00:00,13.9,16.1,21.1,22.8
2025-08-27 06:00:00,13.9,16.7,21.7,22.8
2025-08-27 07:00:00,15.6,17.8,22.5,22.8
2025-08-27 08:00:00,18.3,19.4,24.4,23.3
2025-08-27 09:00:00,20.0,20.6,25.0,25.0
2025-08-27 10:00:00,23.1,22.5,26.1,26.7
2025-08-27 11:00:00,24.4,24.4,26.1,27.8
2025-08-27 12:00:00,25.6,26.1,26.5,29.4
2025-08-27 13:00:00,26.1,27.5,27.2,30.0
2025-08-27 14:00:00,27.2,28.9,27.2,31.7
2025-08-27 15:00:00,27.2,30.6,26.7,32.2
2025-08-27 16:00:00,27.5,30.0,25.0,32.5
2025-08-27 17:00:00,27.2,30.0,25.6,31.7
2025-08-27 18:00:00,26.7,27.5,24.4,31.1
2025-08-27 19:00:00,24.4,22.8,23.9,29.4
2025-08-27 20:00:00,23.1,22.5,22.8,28.9
2025-08-27 21:00:00,21.1,21.1,22.8,27.8
2025-08-27 22:00:00,20.0,21.7,22.8,27.5
2025-08-27 23:00:00,18.9,18.9,22.5,27.2
2025-08-28 00:00:00,18.3,17.5,22.2,26.7
2025-08-28 01:00:00,17.5,16.1,22.2,25.6
2025-08-28 02:00:00,16.1,16.1,22.2,25.0
2025-08-28 03:00:00,15.6,15.0,22.2,25.0
2025-08-28 04:00:00,13.3,15.0,22.2,25.0
2025-08-28 05:00:00,12.8,13.3,21.7,23.9
2025-08-28 06:00:00,13.3,15.0,21.1,24.4
2025-08-28 07:00:00,15.6,18.9,22.5,24.4
2025-08-28 08:00:00,18.1,21.1,24.4,26.1
2025-08-28 09:00:00,20.6,22.5,25.6,27.2
2025-08-28 10:00:00,22.5,24.4,25.6,28.3
2025-08-28 11:00:00,23.9,26.7,27.2,30.6
2025-08-28 12:00:00,24.4,28.1,27.5,32.5
2025-08-28 13:00:00,25.6,29.4,27.8,32.8
2025-08-28 14:00:00,26.7,31.1,27.5,33.9
2025-08-28 15:00:00,27.8,31.7,27.8,33.9
2025-08-28 16:00:00,27.8,31.7,27.2,33.3
2025-08-28 17:00:00,27.8,31.1,26.1,32.8
2025-08-28 18:00:00,27.5,28.1,25.0,32.5
2025-08-28 19:00:00,25.6,23.3,23.9,30.6
2025-08-28 20:00:00,23.6,22.5,23.9,29.4
2025-08-28 21:00:00,21.7,18.3,22.8,28.3
2025-08-28 22:00:00,21.9,16.1,22.8,27.2
2025-08-28 23:00:00,21.1,14.4,22.8,26.7
2025-08-29 00:00:00,18.9,13.9,22.2,25.6
2025-08-29 01:00:00,17.5,12.2,22.2,24.4
2025-08-29 02:00:00,16.7,11.7,22.2,23.9
2025-08-29 03:00:00,15.6,11.9,22.2,23.3
2025-08-29 04:00:00,15.0,17.8,22.2,22.2
2025-08-29 05:00:00,15.0,17.5,22.2,21.1
2025-08-29 06:00:00,15.0,18.9,22.8,21.7
2025-08-29 07:00:00,16.4,20.6,23.3,22.5
2025-08-29 08:00:00,19.4,22.5,23.9,23.9
2025-08-29 09:00:00,21.4,23.3,26.1,25.0
2025-08-29 10:00:00,24.4,25.6,27.2,26.7
2025-08-29 11:00:00,26.7,28.3,27.5,28.3
2025-08-29 12:00:00,27.8,31.1,27.8,30.0
2025-08-29 13:00:00,28.9,31.9,29.4,31.1
2025-08-29 14:00:00,29.4,33.9,28.3,31.7
2025-08-29 15:00:00,31.1,32.8,28.9,32.2
2025-08-29 16:00:00,31.1,32.2,28.9,32.2
2025-08-29 17:00:00,31.1,31.7,27.8,31.1
2025-08-29 18:00:00,30.0,28.1,26.7,30.6
2025-08-29 19:00:00,28.1,23.6,25.6,28.1
2025-08-29 20:00:00,25.0,18.3,25.0,27.2
2025-08-29 21:00:00,23.9,17.5,23.9,23.9
2025-08-29 22:00:00,22.2,15.0,23.9,23.3
2025-08-29 23:00:00,20.6,12.2,22.8,22.8
2025-08-30 00:00:00,20.0,12.5,22.8,22.2
2025-08-30 01:00:00,17.8,13.1,22.8,21.1
2025-08-30 02:00:00,16.7,11.1,22.8,20.6
2025-08-30 03:00:00,16.7,10.6,22.2,19.4
2025-08-30 04:00:00,15.6,10.0,22.2,18.9
2025-08-30 05:00:00,13.9,15.0,22.2,18.9
2025-08-30 06:00:00,14.4,18.9,21.1,18.9
2025-08-30 07:00:00,16.1,21.7,22.2,20.6
2025-08-30 08:00:00,20.0,22.5,23.9,21.7
2025-08-30 09:00:00,23.9,25.0,23.9,24.4
2025-08-30 10:00:00,27.5,26.7,25.0,27.5
2025-08-30 11:00:00,29.4,27.8,25.0,28.9
2025-08-30 12:00:00,30.6,29.4,26.1,31.7
2025-08-30 13:00:00,31.7,32.8,26.1,32.5
2025-08-30 14:00:00,32.2,32.8,26.1,32.2
2025-08-30 15:00:00,32.5,32.8,27.2,32.8
2025-08-30 16:00:00,32.8,32.2,27.2,32.2
2025-08-30 17:00:00,32.5,30.6,26.1,31.7
2025-08-30 18:00:00,31.7,28.3,25.6,30.0
2025-08-30 19:00:00,27.8,25.0,24.4,27.5
2025-08-30 20:00:00,26.7,22.5,24.4,25.0
2025-08-30 21:00:00,25.0,18.3,22.5,23.3
2025-08-30 22:00:00,21.9,16.1,22.5,21.7
2025-08-30 23:00:00,22.5,12.8,22.2,21.1
2025-08-31 00:00:00,20.0,11.1,22.2,20.6
2025-08-31 01:00:00,18.3,11.7,22.2,18.9
2025-08-31 02:00:00,18.9,10.0,22.2,18.3
2025-08-31 03:00:00,16.9,8.9,22.2,18.3
2025-08-31 04:00:00,16.7,8.9,21.1,18.9
2025-08-31 05:00:00,15.0,8.3,21.1,17.8
2025-08-31 06:00:00,16.7,8.9,21.7,17.8
2025-08-31 07:00:00,17.5,15.0,22.5,18.9
2025-08-31 08:00:00,20.0,23.1,24.4,22.5
2025-08-31 09:00:00,24.4,25.0,25.6,26.1
2025-08-31 10:00:00,27.5,27.2,26.7,28.1
2025-08-31 11:00:00,29.4,28.9,26.7,30.0
2025-08-31 12:00:00,31.7,30.6,28.3,32.5
2025-08-31 13:00:00,32.5,31.9,29.4,34.4
2025-08-31 14:00:00,32.8,32.8,31.1,35.0
2025-08-31 15:00:00,32.8,32.5,32.8,35.0
2025-08-31 16:00:00,32.8,31.7,32.8,34.6
2025-08-31 17:00:00,32.5,30.6,32.5,33.3
2025-08-31 18:00:00,31.7,28.1,30.0,31.9
2025-08-31 19:00:00,28.3,23.9,27.5,29.4
2025-08-31 20:00:00,26.7,21.7,26.7,27.5
2025-08-31 21:00:00,24.4,17.5,25.6,25.6
2025-08-31 22:00:00,22.5,16.7,25.0,25.6
2025-08-31 23:00:00,20.6,15.0,25.0,24.4
2025-09-01 00:00:00,20.0,13.3,25.0,23.3
2025-09-01 01:00:00,18.3,13.9,24.4,22.2
2025-09-01 02:00:00,17.5,12.8,23.3,22.2
2025-09-01 03:00:00,16.1,11.7,22.8,20.6
2025-09-01 04:00:00,15.0,11.7,22.8,20.6
2025-09-01 05:00:00,13.9,9.4,22.8,20.0
2025-09-01 06:00:00,15.0,11.7,22.8,20.0
2025-09-01 07:00:00,16.9,16.1,23.3,21.1
2025-09-01 08:00:00,19.4,20.0,24.4,24.4
2025-09-01 09:00:00,23.9,25.0,25.6,26.9
2025-09-01 10:00:00,26.9,27.8,26.1,29.4
2025-09-01 11:00:00,29.4,29.4,26.7,30.6
2025-09-01 12:00:00,31.1,30.6,26.7,32.5
2025-09-01 13:00:00,31.1,32.2,27.2,33.3
2025-09-01 14:00:00,32.2,32.2,27.5,33.9
2025-09-01 15:00:00,32.2,32.2,26.1,33.9
2025-09-01 16:00:00,32.2,32.2,26.7,33.3
2025-09-01 17:00:00,31.1,30.6,26.7,32.5
2025-09-01 18:00:00,29.4,27.8,26.1,30.0
2025-09-01 19:00:00,27.5,27.2,25.0,28.3
2025-09-01 20:00:00,26.1,26.1,25.0,27.8
2025-09-01 21:00:00,23.3,25.6,23.9,27.2
2025-09-01 22:00:00,22.5,24.4,25.0,27.2
2025-09-01 23:00:00,21.7,23.9,24.4,26.7
2025-09-02 00:00:00,20.0,22.5,24.4,26.1
2025-09-02 01:00:00,18.9,21.1,23.9,25.0
2025-09-02 02:00:00,17.8,18.9,23.9,25.0
2025-09-02 03:00:00,17.2,16.7,22.8,24.4
2025-09-02 04:00:00,17.2,15.0,22.5,24.4
2025-09-02 05:00:00,16.7,14.4,22.2,23.9
2025-09-02 06:00:00,16.1,15.6,22.2,24.4
2025-09-02 07:00:00,18.1,18.6,23.9,25.0
2025-09-02 08:00:00,20.0,24.4,26.7,27.5
2025-09-02 09:00:00,23.3,25.6,27.2,28.3
2025-09-02 10:00:00,24.4,27.5,27.5,31.1
2025-09-02 11:00:00,25.6,28.3,27.5,32.2
2025-09-02 12:00:00,27.5,28.9,27.8,33.3
2025-09-02 13:00:00,28.3,30.0,28.9,33.5
2025-09-02 14:00:00,29.4,30.6,28.3,34.7
2025-09-02 15:00:00,30.6,30.4,30.0,33.1
2025-09-02 16:00:00,30.0,28.9,31.1,32.2
2025-09-02 17:00:00,30.6,27.5,30.0,32.2
2025-09-02 18:00:00,28.3,26.1,28.3,31.1
2025-09-02 19:00:00,26.7,24.4,27.2,29.4
2025-09-02 20:00:00,24.4,23.3,26.1,28.9
2025-09-02 21:00:00,22.5,22.5,25.0,28.9
2025-09-02 22:00:00,21.7,22.5,23.9,27.8
2025-09-02 23:00:00,20.6,22.2,23.9,27.8
2025-09-03 00:00:00,19.4,21.1,23.9,27.8
2025-09-03 01:00:00,17.8,21.1,23.9,27.2
2025-09-03 02:00:00,17.2,20.6,22.8,27.5
2025-09-03 03:00:00,16.1,19.4,22.5,26.1
2025-09-03 04:00:00,15.0,18.9,22.8,25.6
2025-09-03 05:00:00,14.4,17.8,22.5,25.0
2025-09-03 06:00:00,14.4,16.7,22.2,25.0
2025-09-03 07:00:00,16.1,18.9,23.3,25.6
2025-09-03 08:00:00,18.3,21.7,25.0,27.5
2025-09-03 09:00:00,21.7,22.4,26.7,29.4
2025-09-03 10:00:00,23.3,23.9,27.5,30.6
2025-09-03 11:00:00,25.0,25.0,27.5,31.7
2025-09-03 12:00:00,26.7,25.6,30.0,33.3
2025-09-03 13:00:00,27.2,24.4,31.1,34.6
2025-09-03 14:00:00,26.7,21.9,31.7,35.6
